id,Name_Haltestelle,Kategorie,x,y,Adresse_query,Adresse_merge,lat,lon,display_name,type,category,geometry
333,Massowburg,bus_stop,"333913,7","5811316,5","['Bus stop Massowburg, Brandenburg, 14770']",haltestelle massowburg,52.4277402,12.5558597,"Massowburg, Brielower Landstraße, Massowburg, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5558597 52.4277402)
334,Massowburg,bus_stop,"333825,25","5811424,5","['Bus stop Massowburg, Brandenburg, 14770']",haltestelle massowburg,52.4277402,12.5558597,"Massowburg, Brielower Landstraße, Massowburg, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5558597 52.4277402)
335,Beetzsee Center Landstraße,bus_stop,"333598,62",5811925,"['Bus stop Beetzsee Center Landstraße, Brandenburg, 14770']",haltestelle beetzsee center landstraße,52.4325203,12.5516748,"Beetzsee Center Landstraße, Brielower Landstraße, Massowburg, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5516748 52.4325203)
336,Christinenstraße,bus_stop,331750,5812717,"['Bus stop Christinenstraße, Brandenburg, 14770']",haltestelle christinenstraße,52.4384643,12.5240712,"Christinenstraße, Sophienstraße, Hohenstücken, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5240712 52.4384643)
337,Willi-Sänger-Straße,bus_stop,"332829,2",5810604,"['Bus stop Willi-Sänger-Straße, Brandenburg, 14770']",haltestelle willi-sänger-straße,52.4200681,12.5416339,"Willi-Sänger-Straße, Nord, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5416339 52.4200681)
338,Willi-Sänger-Straße,bus_stop,"332828,78",5810612,"['Bus stop Willi-Sänger-Straße, Brandenburg, 14770']",haltestelle willi-sänger-straße,52.4200681,12.5416339,"Willi-Sänger-Straße, Nord, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5416339 52.4200681)
339,Zum Marienberg,bus_stop,"333205,2",5810509,"['Bus stop Zum Marienberg, Brandenburg, 14770']",haltestelle zum marienberg,52.4193300,12.5472052,"Zum Marienberg, Nordaufgang, Nord, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5472052 52.41933)
340,Zum Marienberg,bus_stop,"333215,53",5810525,"['Bus stop Zum Marienberg, Brandenburg, 14770']",haltestelle zum marienberg,52.4193300,12.5472052,"Zum Marienberg, Nordaufgang, Nord, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5472052 52.41933)
341,Brielower Aue,bus_stop,"332332,53","5813870,5","['Bus stop Brielower Aue, Brandenburg, 14770']",haltestelle brielower aue,52.4492570,12.5326986,"Brielower Aue, Brielower Ausbau, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5326986 52.449257)
342,Brielower Aue,bus_stop,"332348,28",5813877,"['Bus stop Brielower Aue, Brandenburg, 14770']",haltestelle brielower aue,52.4492570,12.5326986,"Brielower Aue, Brielower Ausbau, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5326986 52.449257)
343,Brielower Landstraße,bus_stop,"333135,28","5812916,5","['Bus stop Brielower Landstraße, Brandenburg, 14770']",haltestelle brielower landstraße,52.4409332,12.5449762,"Brielower Landstraße, Brielower Grenze, Brielower Ausbau, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5449762 52.4409332)
344,Brielower Landstraße,bus_stop,"333147,25","5812919,5","['Bus stop Brielower Landstraße, Brandenburg, 14770']",haltestelle brielower landstraße,52.4409332,12.5449762,"Brielower Landstraße, Brielower Grenze, Brielower Ausbau, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5449762 52.4409332)
345,Butterlake,bus_stop,"331508,78",5813826,"['Bus stop Butterlake, Brandenburg, 14770']",haltestelle butterlake,52.4486041,12.5206115,"Butterlake, Brielower Aue, Butterlake, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5206115 52.4486041)
346,Butterlake,bus_stop,"331509,9","5813837,5","['Bus stop Butterlake, Brandenburg, 14770']",haltestelle butterlake,52.4486041,12.5206115,"Butterlake, Brielower Aue, Butterlake, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5206115 52.4486041)
347,Freiheitsweg,bus_stop,"332850,1",5813817,"['Bus stop Freiheitsweg, Brandenburg, 14770']",haltestelle freiheitsweg,52.4501523,12.5396786,"Freiheitsweg, Chausseestraße, Blumensiedlung, Brielow Ausbau, Brielow, Beetzsee, Amt Beetzsee, Potsdam-Mittelmark, Brandenburg, 14778, Deutschland",bus_stop,highway,POINT (12.5396786 52.4501523)
348,Feldstraße,bus_stop,"332984,75",5807415,"['Bus stop Feldstraße, Brandenburg, 14770']",haltestelle feldstraße,52.3913226,12.5453856,"Feldstraße, Göttiner Landstraße, Wilhelmsdorfer Vorstadt, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5453856 52.3913226)
349,Feldstraße,bus_stop,"332975,34","5807413,5","['Bus stop Feldstraße, Brandenburg, 14770']",haltestelle feldstraße,52.3913226,12.5453856,"Feldstraße, Göttiner Landstraße, Wilhelmsdorfer Vorstadt, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5453856 52.3913226)
350,Rochowstraße,bus_stop,332770,"5807858,5","['Bus stop Rochowstraße, Brandenburg, 14770']",haltestelle rochowstraße,52.3953904,12.5421429,"Rochowstraße, Wilhelmsdorfer Vorstadt, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5421429 52.3953904)
351,Rehaklinik Hohenstücken,bus_stop,"331035,7","5812226,5","['Bus stop Rehaklinik Hohenstücken, Brandenburg, 14770']",haltestelle rehaklinik hohenstücken,52.4340905,12.5144662,"Rehaklinik Hohenstücken, Sophienstraße, Hohenstücken, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5144662 52.4340905)
352,Rehaklinik Hohenstücken,bus_stop,"331022,84",5812248,"['Bus stop Rehaklinik Hohenstücken, Brandenburg, 14770']",haltestelle rehaklinik hohenstücken,52.4340905,12.5144662,"Rehaklinik Hohenstücken, Sophienstraße, Hohenstücken, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5144662 52.4340905)
353,Rosa-Luxemburg-Allee,bus_stop,"331640,12","5811904,5","['Bus stop Rosa-Luxemburg-Allee, Brandenburg, 14770']",haltestelle rosa-luxemburg-allee,52.4313195,12.5249352,"Rosa-Luxemburg-Allee, Hohenstücken, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5249352 52.4313195)
354,Tschirchdamm,bus_stop,"331536,8","5812162,5","['Bus stop Tschirchdamm, Brandenburg, 14770']",haltestelle tschirchdamm,52.4336694,12.5218625,"Tschirchdamm, Hohenstücken, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5218625 52.4336694)
355,Willibald-Alexis-Straße,bus_stop,"332051,53",5811863,"['Bus stop Willibald-Alexis-Straße, Brandenburg, 14770']",haltestelle willibald-alexis-straße,52.4311391,12.5295772,"Willibald-Alexis-Straße, Rosa-Luxemburg-Allee, Hohenstücken, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5295772 52.4311391)
356,Willibald-Alexis-Straße,bus_stop,"332029,53",5811891,"['Bus stop Willibald-Alexis-Straße, Brandenburg, 14770']",haltestelle willibald-alexis-straße,52.4311391,12.5295772,"Willibald-Alexis-Straße, Rosa-Luxemburg-Allee, Hohenstücken, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5295772 52.4311391)
357,Am Silokanal,bus_stop,"331846,3",5811164,"['Bus stop Am Silokanal, Brandenburg, 14770']",haltestelle am silokanal,52.4247961,12.5269129,"Am Silokanal, Gördenallee, Görden, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5269129 52.4247961)
358,Am Silokanal,bus_stop,"331843,66","5811178,5","['Bus stop Am Silokanal, Brandenburg, 14770']",haltestelle am silokanal,52.4247961,12.5269129,"Am Silokanal, Gördenallee, Görden, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5269129 52.4247961)
359,Wiener Straße,bus_stop,"331881,75","5811489,5","['Bus stop Wiener Straße, Brandenburg, 14770']",haltestelle wiener straße,52.4277328,12.5272700,"Wiener Straße, Hohenstücken, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.52727 52.4277328)
360,Wiener Straße,bus_stop,"331869,7","5811490,5","['Bus stop Wiener Straße, Brandenburg, 14770']",haltestelle wiener straße,52.4277328,12.5272700,"Wiener Straße, Hohenstücken, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.52727 52.4277328)
361,Rotdornweg,bus_stop,"331510,9","5811162,5","['Bus stop Rotdornweg, Brandenburg, 14770']",haltestelle rotdornweg,52.4246817,12.5219856,"Rotdornweg, Gördenallee, Görden, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5219856 52.4246817)
362,Rotdornweg,bus_stop,"331452,4","5811170,5","['Bus stop Rotdornweg, Brandenburg, 14770']",haltestelle rotdornweg,52.4246817,12.5219856,"Rotdornweg, Gördenallee, Görden, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5219856 52.4246817)
363,Heidekrug,bus_stop,"328960,28","5810362,5","['Bus stop Heidekrug, Brandenburg, 14770']",haltestelle heidekrug,52.4167016,12.4849213,"Heidekrug, Plauer Landstraße, Heidekrug, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.4849213 52.4167016)
364,Falkenbergswerder,bus_stop,"329204,84","5810275,5","['Bus stop Falkenbergswerder, Brandenburg, 14770']",haltestelle falkenbergswerder,52.4159990,12.4885581,"Falkenbergswerder, Plauer Landstraße, Heidekrug, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.4885581 52.415999)
365,Am Elisabethhof,bus_stop,"329727,78","5810507,5","['Bus stop Am Elisabethhof, Brandenburg, 14770']",haltestelle am elisabethhof,52.4182461,12.4961217,"Am Elisabethhof, Quenzweg, Quenzsiedlung, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.4961217 52.4182461)
366,Am Elisabethhof,bus_stop,"329713,12","5810514,5","['Bus stop Am Elisabethhof, Brandenburg, 14770']",haltestelle am elisabethhof,52.4182461,12.4961217,"Am Elisabethhof, Quenzweg, Quenzsiedlung, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.4961217 52.4182461)
367,Am Stadion/Industriemuseum,bus_stop,"330168,47",5810099,"['Bus stop Am Stadion/Industriemuseum, Brandenburg, 14770']",haltestelle am stadion/industriemuseum,52.4147118,12.5028028,"Am Stadion/Industriemuseum, Magdeburger Landstraße, Quenzsiedlung, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5028028 52.4147118)
368,"Görden Bahnhof, Einkaufszentrum",bus_stop,"330240,16","5811434,5","['Bus stop Görden Bahnhof Einkaufszentrum, Brandenburg, 14770']","haltestelle görden bahnhof, einkaufszentrum",52.4267291,12.5031776,"Görden Bahnhof, Einkaufszentrum, Veilchenweg, Kolonie Görden, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5031776 52.4267291)
369,Gerberaweg,bus_stop,329906,"5810888,5","['Bus stop Gerberaweg, Brandenburg, 14770']",haltestelle gerberaweg,52.4217230,12.4985457,"Gerberaweg, Veilchenweg, Kolonie Görden, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.4985457 52.421723)
370,Gerberaweg,bus_stop,"329901,53","5810927,5","['Bus stop Gerberaweg, Brandenburg, 14770']",haltestelle gerberaweg,52.4217230,12.4985457,"Gerberaweg, Veilchenweg, Kolonie Görden, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.4985457 52.421723)
371,Veilchenweg,bus_stop,"330034,34","5811251,5","['Bus stop Veilchenweg, Brandenburg, 14770']",haltestelle veilchenweg,52.4252005,12.5012540,"Veilchenweg, Kolonie Görden, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.501254 52.4252005)
372,Veilchenweg,bus_stop,"330103,5",5811269,"['Bus stop Veilchenweg, Brandenburg, 14770']",haltestelle veilchenweg,52.4252005,12.5012540,"Veilchenweg, Kolonie Görden, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.501254 52.4252005)
373,Bahnhof Görden,bus_stop,"330346,1",5811466,"['Bus stop Bahnhof Görden, Brandenburg, 14770']",haltestelle bahnhof görden,52.4270437,12.5047184,"Bahnhof Görden, Gördenallee, Görden, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5047184 52.4270437)
374,Geranienweg,bus_stop,"330610,4","5811395,5","['Bus stop Geranienweg, Brandenburg, 14770']",haltestelle geranienweg,52.4264962,12.5086376,"Geranienweg, Gördenallee, Görden, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5086376 52.4264962)
375,Geranienweg,bus_stop,"330614,66","5811407,5","['Bus stop Geranienweg, Brandenburg, 14770']",haltestelle geranienweg,52.4264962,12.5086376,"Geranienweg, Gördenallee, Görden, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5086376 52.4264962)
376,Gördenallee,bus_stop,"330962,16","5811304,5","['Bus stop Gördenallee, Brandenburg, 14770']",haltestelle gördenallee,52.4258093,12.5138892,"Gördenallee, Görden, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5138892 52.4258093)
377,Gördenallee,bus_stop,"330964,78",5811307,"['Bus stop Gördenallee, Brandenburg, 14770']",haltestelle gördenallee,52.4258093,12.5138892,"Gördenallee, Görden, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5138892 52.4258093)
378,Waldcafé Görden,bus_stop,"329911,34",5811606,"['Bus stop Waldcafé Görden, Brandenburg, 14770']",haltestelle waldcafé görden,52.4281682,12.4982592,"Waldcafé Görden, Anton-Saefkow-Allee, Kolonie Görden, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.4982592 52.4281682)
379,Berliner Straße,bus_stop,336199,"5808523,5","['Bus stop Berliner Straße, Brandenburg, 14770']",haltestelle berliner straße,52.4024004,12.5921599,"Berliner Straße, Neuschmerzke, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5921599 52.4024004)
380,Berliner Straße,bus_stop,"336225,56",5808531,"['Bus stop Berliner Straße, Brandenburg, 14770']",haltestelle berliner straße,52.4024004,12.5921599,"Berliner Straße, Neuschmerzke, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5921599 52.4024004)
381,Wust-Sportpark,bus_stop,"337780,78","5809187,5","['Bus stop Wust-Sportpark, Brandenburg, 14770']",haltestelle wust-sportpark,52.4088352,12.6150679,"Wust, Sportpark, An der Bundesstraße 1, Wust, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.6150679 52.4088352)
382,Nicolaiplatz,bus_stop,"333339,7",5809514,"['Bus stop Nicolaiplatz, Brandenburg, 14770']",haltestelle nicolaiplatz,52.4110113,12.5486743,"Nicolaiplatz, Altstadt, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5486743 52.4110113)
383,Nicolaiplatz,bus_stop,"333375,53",5809616,"['Bus stop Nicolaiplatz, Brandenburg, 14770']",haltestelle nicolaiplatz,52.4110113,12.5486743,"Nicolaiplatz, Altstadt, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5486743 52.4110113)
384,August-Bebel-Straße,bus_stop,"332171,72",5810894,"['Bus stop August-Bebel-Straße, Brandenburg, 14770']",haltestelle august-bebel-straße,52.4224708,12.5318298,"August-Bebel-Straße, Nord, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5318298 52.4224708)
385,August-Bebel-Straße,bus_stop,"332195,44",5810897,"['Bus stop August-Bebel-Straße, Brandenburg, 14770']",haltestelle august-bebel-straße,52.4224708,12.5318298,"August-Bebel-Straße, Nord, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5318298 52.4224708)
386,Rathenower Landstraße,bus_stop,"332115,47",5812358,"['Bus stop Rathenower Landstraße, Brandenburg, 14770']",haltestelle rathenower landstraße,52.4344788,12.5317337,"Rathenower Landstraße, Hohenstücken, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5317337 52.4344788)
387,Rathenower Landstraße,bus_stop,"332132,44",5812359,"['Bus stop Rathenower Landstraße, Brandenburg, 14770']",haltestelle rathenower landstraße,52.4344788,12.5317337,"Rathenower Landstraße, Hohenstücken, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5317337 52.4344788)
388,Technische Hochschule/THB,bus_stop,"332621,22",5809735,"['Bus stop Technische Hochschule/THB, Brandenburg, 14770']",haltestelle technische hochschule/thb,52.4121974,12.5390137,"Technische Hochschule/THB, Magdeburger Straße, Neuendorfer Vorstadt, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5390137 52.4121974)
389,Dreifertstraße,bus_stop,"331526,22",5809859,"['Bus stop Dreifertstraße, Brandenburg, 14770']",haltestelle dreifertstraße,52.4135566,12.5238055,"Dreifertstraße, Friedrich-Franz-Straße, SWB-Industrie- und Gewerbepark, Walzwerksiedlung, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5238055 52.4135566)
390,Dreifertstraße,bus_stop,"331522,75",5809882,"['Bus stop Dreifertstraße, Brandenburg, 14770']",haltestelle dreifertstraße,52.4135566,12.5238055,"Dreifertstraße, Friedrich-Franz-Straße, SWB-Industrie- und Gewerbepark, Walzwerksiedlung, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5238055 52.4135566)
391,Frankenstraße,bus_stop,"330709,16",5809976,"['Bus stop Frankenstraße, Brandenburg, 14770']",haltestelle frankenstraße,52.4137771,12.5108070,"Frankenstraße, Magdeburger Landstraße, Walzwerksiedlung, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.510807 52.4137771)
392,Frankenstraße,bus_stop,"330742,3",5809990,"['Bus stop Frankenstraße, Brandenburg, 14770']",haltestelle frankenstraße,52.4137771,12.5108070,"Frankenstraße, Magdeburger Landstraße, Walzwerksiedlung, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.510807 52.4137771)
393,Hessenweg,bus_stop,"330458,25",5810023,"['Bus stop Hessenweg, Brandenburg, 14770']",haltestelle hessenweg,52.4141178,12.5070980,"Hessenweg, Magdeburger Landstraße, Walzwerksiedlung, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.507098 52.4141178)
394,Hessenweg,bus_stop,"330449,5","5810045,5","['Bus stop Hessenweg, Brandenburg, 14770']",haltestelle hessenweg,52.4141178,12.5070980,"Hessenweg, Magdeburger Landstraße, Walzwerksiedlung, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.507098 52.4141178)
395,Nicolaiplatz,bus_stop,"333273,7","5809580,5","['Bus stop Nicolaiplatz, Brandenburg, 14770']",haltestelle nicolaiplatz,52.4110113,12.5486743,"Nicolaiplatz, Altstadt, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5486743 52.4110113)
396,Nicolaiplatz,bus_stop,333278,5809589,"['Bus stop Nicolaiplatz, Brandenburg, 14770']",haltestelle nicolaiplatz,52.4110113,12.5486743,"Nicolaiplatz, Altstadt, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5486743 52.4110113)
397,"Mötzow, Dorf",bus_stop,"336273,12",5815406,"['Bus stop Mötzow Dorf, Brandenburg, 14770']","haltestelle mötzow, dorf",52.4642423,12.5898767,"Mötzow, Dorf, Mötzower Dorfstraße, Mötzow, Butzow, Beetzseeheide, Amt Beetzsee, Potsdam-Mittelmark, Brandenburg, 14778, Deutschland",bus_stop,highway,POINT (12.5898767 52.4642423)
398,Segelflugplatz,bus_stop,"335678,44","5812678,5","['Bus stop Segelflugplatz, Brandenburg, 14770']",haltestelle segelflugplatz,52.4395416,12.5824871,"Segelflugplatz, Mötzower Landstraße, Mötzower Vorstadt, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5824871 52.4395416)
399,Schmerzke,bus_stop,"336289,66","5806991,5","['Bus stop Schmerzke, Brandenburg, 14770']",haltestelle schmerzke,52.3889632,12.5938864,"Schmerzke, Altes Dorf, Schmerzke, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5938864 52.3889632)
400,Friedhof,bus_stop,"339263,5","5805381,5","['Bus stop Friedhof, Brandenburg, 14770']",haltestelle friedhof,52.3758739,12.6388835,"Friedhof, Rietzer Dorfstraße, Rietz, Kloster Lehnin, Potsdam-Mittelmark, Brandenburg, 14797, Deutschland",bus_stop,highway,POINT (12.6388835 52.3758739)
401,Friedhof,bus_stop,"339284,56",5805471,"['Bus stop Friedhof, Brandenburg, 14770']",haltestelle friedhof,52.3758739,12.6388835,"Friedhof, Rietzer Dorfstraße, Rietz, Kloster Lehnin, Potsdam-Mittelmark, Brandenburg, 14797, Deutschland",bus_stop,highway,POINT (12.6388835 52.3758739)
402,"Rietz (bei Brandenburg), Dorf",bus_stop,"338972,34",5804934,"['Bus stop Rietz (bei Brandenburg) Dorf, Brandenburg, 14770']","haltestelle rietz (bei brandenburg), dorf",52.3709773,12.6346144,"Rietz (bei Brandenburg), Dorf, Prützker Straße, Rietz, Kloster Lehnin, Potsdam-Mittelmark, Brandenburg, 14797, Deutschland",bus_stop,highway,POINT (12.6346144 52.3709773)
403,"Rietz (bei Brandenburg), Dorf",bus_stop,"338979,1",5804954,"['Bus stop Rietz (bei Brandenburg) Dorf, Brandenburg, 14770']","haltestelle rietz (bei brandenburg), dorf",52.3709773,12.6346144,"Rietz (bei Brandenburg), Dorf, Prützker Straße, Rietz, Kloster Lehnin, Potsdam-Mittelmark, Brandenburg, 14797, Deutschland",bus_stop,highway,POINT (12.6346144 52.3709773)
404,Grebs (bei Lehnin),bus_stop,"340630,22","5801322,5","['Bus stop Grebs (bei Lehnin), Brandenburg, 14770']",haltestelle grebs (bei lehnin),52.3389638,12.6599711,"Grebs (bei Lehnin), Netzener Straße, Grebs, Kloster Lehnin, Potsdam-Mittelmark, Brandenburg, 14797, Deutschland",bus_stop,highway,POINT (12.6599711 52.3389638)
405,Grebs (bei Lehnin),bus_stop,"340579,2",5801320,"['Bus stop Grebs (bei Lehnin), Brandenburg, 14770']",haltestelle grebs (bei lehnin),52.3389638,12.6599711,"Grebs (bei Lehnin), Netzener Straße, Grebs, Kloster Lehnin, Potsdam-Mittelmark, Brandenburg, 14797, Deutschland",bus_stop,highway,POINT (12.6599711 52.3389638)
406,Görnsee,bus_stop,"340050,9",5801443,"['Bus stop Görnsee, Brandenburg, 14770']",haltestelle görnsee,52.3400820,12.6518522,"Görnsee, Görnseestraße, Grebs, Kloster Lehnin, Potsdam-Mittelmark, Brandenburg, 14797, Deutschland",bus_stop,highway,POINT (12.6518522 52.340082)
407,Görnsee,bus_stop,"340034,1",5801460,"['Bus stop Görnsee, Brandenburg, 14770']",haltestelle görnsee,52.3400820,12.6518522,"Görnsee, Görnseestraße, Grebs, Kloster Lehnin, Potsdam-Mittelmark, Brandenburg, 14797, Deutschland",bus_stop,highway,POINT (12.6518522 52.340082)
408,"Netzen, Dorf",bus_stop,"342141,75","5801497,5","['Bus stop Netzen Dorf, Brandenburg, 14770']","haltestelle netzen, dorf",52.3409884,12.6827682,"Netzen, Dorf, Lehniner Chaussee, Netzen, Kloster Lehnin, Potsdam-Mittelmark, Brandenburg, 14797, Deutschland",bus_stop,highway,POINT (12.6827682 52.3409884)
409,"Netzen, Dorf",bus_stop,"342174,22","5801494,5","['Bus stop Netzen Dorf, Brandenburg, 14770']","haltestelle netzen, dorf",52.3409884,12.6827682,"Netzen, Dorf, Lehniner Chaussee, Netzen, Kloster Lehnin, Potsdam-Mittelmark, Brandenburg, 14797, Deutschland",bus_stop,highway,POINT (12.6827682 52.3409884)
410,Klostertrift,bus_stop,"342894,03","5801397,5","['Bus stop Klostertrift, Brandenburg, 14770']",haltestelle klostertrift,52.3403490,12.6938252,"Klostertrift, Lehniner Chaussee, Netzen, Kloster Lehnin, Potsdam-Mittelmark, Brandenburg, 14797, Deutschland",bus_stop,highway,POINT (12.6938252 52.340349)
411,Klostertrift,bus_stop,"342915,06",5801380,"['Bus stop Klostertrift, Brandenburg, 14770']",haltestelle klostertrift,52.3403490,12.6938252,"Klostertrift, Lehniner Chaussee, Netzen, Kloster Lehnin, Potsdam-Mittelmark, Brandenburg, 14797, Deutschland",bus_stop,highway,POINT (12.6938252 52.340349)
412,Emstaler Straße,bus_stop,"347603,9",5798896,"['Bus stop Emstaler Straße, Brandenburg, 14770']",haltestelle emstaler straße,52.3192060,12.7640378,"Emstaler Straße, Beelitzer Straße, Lehnin, Kloster Lehnin, Potsdam-Mittelmark, Brandenburg, 14797, Deutschland",bus_stop,highway,POINT (12.7640378 52.319206)
413,Emstaler Straße,bus_stop,"347627,5",5798872,"['Bus stop Emstaler Straße, Brandenburg, 14770']",haltestelle emstaler straße,52.3192060,12.7640378,"Emstaler Straße, Beelitzer Straße, Lehnin, Kloster Lehnin, Potsdam-Mittelmark, Brandenburg, 14797, Deutschland",bus_stop,highway,POINT (12.7640378 52.319206)
414,Waldsiedlung,bus_stop,"348123,2",5798598,"['Bus stop Waldsiedlung, Brandenburg, 14770']",haltestelle waldsiedlung,52.3166708,12.7717851,"Waldsiedlung, Beelitzer Straße, Lehnin, Kloster Lehnin, Potsdam-Mittelmark, Brandenburg, 14797, Deutschland",bus_stop,highway,POINT (12.7717851 52.3166708)
415,"Saaringen, Dorf",bus_stop,"341126,25",5812927,"['Bus stop Saaringen Dorf, Brandenburg, 14770']","haltestelle saaringen, dorf",52.4434059,12.6624310,"Saaringen, Dorf, Saaringer Dorfstraße, Klein Kreutz/Saaringen, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.662431 52.4434059)
416,Abzweig Saaringen,bus_stop,"340668,75","5813537,5","['Bus stop Abzweig Saaringen, Brandenburg, 14770']",haltestelle abzweig saaringen,52.4487821,12.6554123,"Abzweig Saaringen, L 91, Klein Kreutz/Saaringen, Brandenburg an der Havel, Amt Beetzsee, Potsdam-Mittelmark, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.6554123 52.4487821)
